,data,valor,data da extração,responsável
466,1988-04-12,0.970384,2022-08-16,Fulano de Tal
467,1988-04-13,0.984247,2022-08-16,Fulano de Tal
468,1988-04-14,0.996027,2022-08-16,Fulano de Tal
469,1988-04-15,0.994466,2022-08-16,Fulano de Tal
470,1988-04-19,0.998959,2022-08-16,Fulano de Tal
471,1988-04-20,1.016,2022-08-16,Fulano de Tal
472,1988-04-21,1.023479,2022-08-16,Fulano de Tal
473,1988-04-22,1.023041,2022-08-16,Fulano de Tal
474,1988-04-25,1.066795,2022-08-16,Fulano de Tal
475,1988-04-26,1.073151,2022-08-16,Fulano de Tal
476,1988-04-27,1.052137,2022-08-16,Fulano de Tal
477,1988-04-28,0.973671,2022-08-16,Fulano de Tal
478,1988-04-29,0.90263,2022-08-16,Fulano de Tal
479,1988-05-02,0.876712,2022-08-16,Fulano de Tal
480,1988-05-03,0.879151,2022-08-16,Fulano de Tal
481,1988-05-04,0.919288,2022-08-16,Fulano de Tal
482,1988-05-05,0.920411,2022-08-16,Fulano de Tal
483,1988-05-06,0.921096,2022-08-16,Fulano de Tal
484,1988-05-09,0.918247,2022-08-16,Fulano de Tal
485,1988-05-10,0.884247,2022-08-16,Fulano de Tal
486,1988-05-11,0.898055,2022-08-16,Fulano de Tal
487,1988-05-12,0.890082,2022-08-16,Fulano de Tal
488,1988-05-16,0.884822,2022-08-16,Fulano de Tal
489,1988-05-17,0.872904,2022-08-16,Fulano de Tal
490,1988-05-18,0.874082,2022-08-16,Fulano de Tal
491,1988-05-19,0.873726,2022-08-16,Fulano de Tal
492,1988-05-20,0.87474,2022-08-16,Fulano de Tal
493,1988-05-23,0.806685,2022-08-16,Fulano de Tal
494,1988-05-24,0.793205,2022-08-16,Fulano de Tal
495,1988-05-25,0.769233,2022-08-16,Fulano de Tal
496,1988-05-26,0.770027,2022-08-16,Fulano de Tal
497,1988-05-27,0.773233,2022-08-16,Fulano de Tal
498,1988-05-31,0.774301,2022-08-16,Fulano de Tal
499,1988-06-01,0.773096,2022-08-16,Fulano de Tal
500,1988-06-02,0.77326,2022-08-16,Fulano de Tal
501,1988-06-03,0.775918,2022-08-16,Fulano de Tal
502,1988-06-06,0.780027,2022-08-16,Fulano de Tal
503,1988-06-07,0.779918,2022-08-16,Fulano de Tal
504,1988-06-08,0.780055,2022-08-16,Fulano de Tal
505,1988-06-09,0.78074,2022-08-16,Fulano de Tal
506,1988-06-10,0.782411,2022-08-16,Fulano de Tal
507,1988-06-13,0.793452,2022-08-16,Fulano de Tal
508,1988-06-14,0.809781,2022-08-16,Fulano de Tal
509,1988-06-15,0.809342,2022-08-16,Fulano de Tal
510,1988-06-16,0.810712,2022-08-16,Fulano de Tal
511,1988-06-17,0.828658,2022-08-16,Fulano de Tal
512,1988-06-20,0.82811,2022-08-16,Fulano de Tal
513,1988-06-21,0.829753,2022-08-16,Fulano de Tal
514,1988-06-22,0.835479,2022-08-16,Fulano de Tal
515,1988-06-23,0.933342,2022-08-16,Fulano de Tal
516,1988-06-24,0.975288,2022-08-16,Fulano de Tal
517,1988-06-27,0.967397,2022-08-16,Fulano de Tal
518,1988-06-28,0.968384,2022-08-16,Fulano de Tal
519,1988-06-29,0.969151,2022-08-16,Fulano de Tal
520,1988-06-30,0.87063,2022-08-16,Fulano de Tal
521,1988-07-01,0.827562,2022-08-16,Fulano de Tal
522,1988-07-04,0.835945,2022-08-16,Fulano de Tal
523,1988-07-05,0.842,2022-08-16,Fulano de Tal
524,1988-07-06,0.848603,2022-08-16,Fulano de Tal
525,1988-07-07,0.858849,2022-08-16,Fulano de Tal
526,1988-07-08,0.882575,2022-08-16,Fulano de Tal
527,1988-07-11,0.912493,2022-08-16,Fulano de Tal
528,1988-07-12,0.909781,2022-08-16,Fulano de Tal
529,1988-07-13,0.922904,2022-08-16,Fulano de Tal
530,1988-07-14,0.956055,2022-08-16,Fulano de Tal
531,1988-07-15,1.018192,2022-08-16,Fulano de Tal
532,1988-07-18,1.047644,2022-08-16,Fulano de Tal
533,1988-07-19,1.076411,2022-08-16,Fulano de Tal
534,1988-07-20,1.24137,2022-08-16,Fulano de Tal
535,1988-07-21,1.241342,2022-08-16,Fulano de Tal
536,1988-07-22,1.24337,2022-08-16,Fulano de Tal
537,1988-07-25,1.265342,2022-08-16,Fulano de Tal
538,1988-07-26,1.314767,2022-08-16,Fulano de Tal
539,1988-07-27,1.314959,2022-08-16,Fulano de Tal
540,1988-07-28,1.313918,2022-08-16,Fulano de Tal
541,1988-07-29,1.313973,2022-08-16,Fulano de Tal
542,1988-08-01,1.001616,2022-08-16,Fulano de Tal
543,1988-08-02,1.003233,2022-08-16,Fulano de Tal
544,1988-08-03,1.002877,2022-08-16,Fulano de Tal
545,1988-08-04,1.002877,2022-08-16,Fulano de Tal
546,1988-08-05,1.002849,2022-08-16,Fulano de Tal
547,1988-08-08,1.00274,2022-08-16,Fulano de Tal
548,1988-08-09,1.002411,2022-08-16,Fulano de Tal
549,1988-08-10,0.932658,2022-08-16,Fulano de Tal
550,1988-08-11,0.861973,2022-08-16,Fulano de Tal
551,1988-08-12,0.836329,2022-08-16,Fulano de Tal
552,1988-08-15,0.835699,2022-08-16,Fulano de Tal
553,1988-08-16,0.832822,2022-08-16,Fulano de Tal
554,1988-08-17,0.828219,2022-08-16,Fulano de Tal
555,1988-08-18,0.831014,2022-08-16,Fulano de Tal
556,1988-08-19,0.815479,2022-08-16,Fulano de Tal
557,1988-08-22,0.815397,2022-08-16,Fulano de Tal
558,1988-08-23,0.813781,2022-08-16,Fulano de Tal
559,1988-08-24,0.812082,2022-08-16,Fulano de Tal
560,1988-08-25,0.822137,2022-08-16,Fulano de Tal
561,1988-08-26,0.821589,2022-08-16,Fulano de Tal
562,1988-08-29,0.827205,2022-08-16,Fulano de Tal
563,1988-08-30,0.834137,2022-08-16,Fulano de Tal
564,1988-08-31,0.955342,2022-08-16,Fulano de Tal
565,1988-09-01,0.955342,2022-08-16,Fulano de Tal
566,1988-09-02,0.967836,2022-08-16,Fulano de Tal
567,1988-09-05,0.998274,2022-08-16,Fulano de Tal
568,1988-09-06,1.03463,2022-08-16,Fulano de Tal
569,1988-09-08,1.054384,2022-08-16,Fulano de Tal
570,1988-09-09,1.103781,2022-08-16,Fulano de Tal
571,1988-09-12,1.106384,2022-08-16,Fulano de Tal
572,1988-09-13,1.101562,2022-08-16,Fulano de Tal
573,1988-09-14,1.101671,2022-08-16,Fulano de Tal
574,1988-09-15,1.106685,2022-08-16,Fulano de Tal
575,1988-09-16,1.114027,2022-08-16,Fulano de Tal
576,1988-09-19,1.128877,2022-08-16,Fulano de Tal
577,1988-09-20,1.127397,2022-08-16,Fulano de Tal
578,1988-09-21,1.13211,2022-08-16,Fulano de Tal
579,1988-09-22,1.132356,2022-08-16,Fulano de Tal
580,1988-09-23,1.135945,2022-08-16,Fulano de Tal
581,1988-09-26,1.133726,2022-08-16,Fulano de Tal
582,1988-09-27,1.150493,2022-08-16,Fulano de Tal
583,1988-09-28,1.283342,2022-08-16,Fulano de Tal
584,1988-09-29,1.282822,2022-08-16,Fulano de Tal
585,1988-09-30,1.285616,2022-08-16,Fulano de Tal
586,1988-10-03,1.283315,2022-08-16,Fulano de Tal
587,1988-10-04,1.283589,2022-08-16,Fulano de Tal
588,1988-10-05,1.283808,2022-08-16,Fulano de Tal
589,1988-10-06,1.284384,2022-08-16,Fulano de Tal
590,1988-10-07,1.285753,2022-08-16,Fulano de Tal
591,1988-10-11,1.308082,2022-08-16,Fulano de Tal
592,1988-10-12,1.329644,2022-08-16,Fulano de Tal
593,1988-10-13,1.666575,2022-08-16,Fulano de Tal
594,1988-10-14,1.4,2022-08-16,Fulano de Tal
595,1988-10-17,1.405918,2022-08-16,Fulano de Tal
596,1988-10-18,1.406,2022-08-16,Fulano de Tal
597,1988-10-19,1.411507,2022-08-16,Fulano de Tal
598,1988-10-20,1.423562,2022-08-16,Fulano de Tal
599,1988-10-21,1.443425,2022-08-16,Fulano de Tal
600,1988-10-24,1.452712,2022-08-16,Fulano de Tal
601,1988-10-25,1.463589,2022-08-16,Fulano de Tal
602,1988-10-26,1.465863,2022-08-16,Fulano de Tal
603,1988-10-27,1.347288,2022-08-16,Fulano de Tal
604,1988-10-28,1.310384,2022-08-16,Fulano de Tal
605,1988-11-01,1.23926,2022-08-16,Fulano de Tal
606,1988-11-02,1.238466,2022-08-16,Fulano de Tal
607,1988-11-03,1.235699,2022-08-16,Fulano de Tal
608,1988-11-04,1.236822,2022-08-16,Fulano de Tal
609,1988-11-07,1.238356,2022-08-16,Fulano de Tal
610,1988-11-08,1.236658,2022-08-16,Fulano de Tal
611,1988-11-09,1.236082,2022-08-16,Fulano de Tal
612,1988-11-10,1.234877,2022-08-16,Fulano de Tal
613,1988-11-11,1.233699,2022-08-16,Fulano de Tal
614,1988-11-14,1.222466,2022-08-16,Fulano de Tal
615,1988-11-16,1.196521,2022-08-16,Fulano de Tal
616,1988-11-17,1.196411,2022-08-16,Fulano de Tal
617,1988-11-18,1.196274,2022-08-16,Fulano de Tal
618,1988-11-21,1.195205,2022-08-16,Fulano de Tal
619,1988-11-22,1.193753,2022-08-16,Fulano de Tal
620,1988-11-23,1.168027,2022-08-16,Fulano de Tal
621,1988-11-24,1.133151,2022-08-16,Fulano de Tal
622,1988-11-25,1.127068,2022-08-16,Fulano de Tal
623,1988-11-28,1.129315,2022-08-16,Fulano de Tal
624,1988-11-29,1.128548,2022-08-16,Fulano de Tal
625,1988-11-30,1.136055,2022-08-16,Fulano de Tal
626,1988-12-01,1.102877,2022-08-16,Fulano de Tal
627,1988-12-02,1.100712,2022-08-16,Fulano de Tal
628,1988-12-05,1.099699,2022-08-16,Fulano de Tal
629,1988-12-06,1.099945,2022-08-16,Fulano de Tal
630,1988-12-07,1.100986,2022-08-16,Fulano de Tal
631,1988-12-08,1.116904,2022-08-16,Fulano de Tal
632,1988-12-09,1.126219,2022-08-16,Fulano de Tal
633,1988-12-12,1.13463,2022-08-16,Fulano de Tal
634,1988-12-13,1.15074,2022-08-16,Fulano de Tal
635,1988-12-14,1.16611,2022-08-16,Fulano de Tal
636,1988-12-15,1.187151,2022-08-16,Fulano de Tal
637,1988-12-16,1.201534,2022-08-16,Fulano de Tal
638,1988-12-19,1.222493,2022-08-16,Fulano de Tal
639,1988-12-20,1.252438,2022-08-16,Fulano de Tal
640,1988-12-21,1.280521,2022-08-16,Fulano de Tal
641,1988-12-22,1.298603,2022-08-16,Fulano de Tal
642,1988-12-23,1.301123,2022-08-16,Fulano de Tal
643,1988-12-26,1.299973,2022-08-16,Fulano de Tal
644,1988-12-27,1.329808,2022-08-16,Fulano de Tal
645,1988-12-28,1.334027,2022-08-16,Fulano de Tal
646,1988-12-29,1.336959,2022-08-16,Fulano de Tal
647,1988-12-30,1.336959,2022-08-16,Fulano de Tal
648,1989-01-02,1.234082,2022-08-16,Fulano de Tal
649,1989-01-03,1.238219,2022-08-16,Fulano de Tal
650,1989-01-04,1.239014,2022-08-16,Fulano de Tal
651,1989-01-05,1.232521,2022-08-16,Fulano de Tal
652,1989-01-06,1.234685,2022-08-16,Fulano de Tal
653,1989-01-09,1.232575,2022-08-16,Fulano de Tal
654,1989-01-10,1.23074,2022-08-16,Fulano de Tal
655,1989-01-11,1.234959,2022-08-16,Fulano de Tal
656,1989-01-12,1.231014,2022-08-16,Fulano de Tal
657,1989-01-13,1.301699,2022-08-16,Fulano de Tal
658,1989-01-18,0.833315,2022-08-16,Fulano de Tal
659,1989-01-19,0.833315,2022-08-16,Fulano de Tal
660,1989-01-20,0.833315,2022-08-16,Fulano de Tal
661,1989-01-23,0.833315,2022-08-16,Fulano de Tal
662,1989-01-24,0.835945,2022-08-16,Fulano de Tal
663,1989-01-25,0.834575,2022-08-16,Fulano de Tal
664,1989-01-26,0.829397,2022-08-16,Fulano de Tal
665,1989-01-27,0.832356,2022-08-16,Fulano de Tal
666,1989-01-30,0.848575,2022-08-16,Fulano de Tal
667,1989-01-31,0.86589,2022-08-16,Fulano de Tal
668,1989-02-01,0.888274,2022-08-16,Fulano de Tal
669,1989-02-02,0.895589,2022-08-16,Fulano de Tal
670,1989-02-03,0.907918,2022-08-16,Fulano de Tal
671,1989-02-08,0.907918,2022-08-16,Fulano de Tal
672,1989-02-09,0.906192,2022-08-16,Fulano de Tal
673,1989-02-10,0.926027,2022-08-16,Fulano de Tal
674,1989-02-13,0.959973,2022-08-16,Fulano de Tal
675,1989-02-14,0.982822,2022-08-16,Fulano de Tal
676,1989-02-15,0.996027,2022-08-16,Fulano de Tal
677,1989-02-16,0.996685,2022-08-16,Fulano de Tal
678,1989-02-17,1.008329,2022-08-16,Fulano de Tal
679,1989-02-20,1.018247,2022-08-16,Fulano de Tal
680,1989-02-21,1.020356,2022-08-16,Fulano de Tal
681,1989-02-22,1.026,2022-08-16,Fulano de Tal
682,1989-02-23,1.023425,2022-08-16,Fulano de Tal
683,1989-02-24,1.009315,2022-08-16,Fulano de Tal
684,1989-02-27,0.990356,2022-08-16,Fulano de Tal
685,1989-02-28,0.97011,2022-08-16,Fulano de Tal
686,1989-03-01,0.948301,2022-08-16,Fulano de Tal
687,1989-03-02,0.914877,2022-08-16,Fulano de Tal
688,1989-03-03,0.927808,2022-08-16,Fulano de Tal
689,1989-03-06,0.940986,2022-08-16,Fulano de Tal
690,1989-03-07,0.937534,2022-08-16,Fulano de Tal
691,1989-03-08,0.939671,2022-08-16,Fulano de Tal
692,1989-03-09,0.938822,2022-08-16,Fulano de Tal
693,1989-03-10,0.938795,2022-08-16,Fulano de Tal
694,1989-03-13,0.937589,2022-08-16,Fulano de Tal
695,1989-03-14,0.934027,2022-08-16,Fulano de Tal
696,1989-03-15,0.930658,2022-08-16,Fulano de Tal
697,1989-03-16,0.911781,2022-08-16,Fulano de Tal
698,1989-03-17,0.906411,2022-08-16,Fulano de Tal
699,1989-03-20,0.885425,2022-08-16,Fulano de Tal
700,1989-03-21,0.845562,2022-08-16,Fulano de Tal
701,1989-03-22,0.832164,2022-08-16,Fulano de Tal
702,1989-03-27,0.828658,2022-08-16,Fulano de Tal
703,1989-03-28,0.811644,2022-08-16,Fulano de Tal
704,1989-03-29,0.801288,2022-08-16,Fulano de Tal
705,1989-03-30,0.781616,2022-08-16,Fulano de Tal
706,1989-03-31,0.765644,2022-08-16,Fulano de Tal
707,1989-04-03,0.760466,2022-08-16,Fulano de Tal
708,1989-04-04,0.741425,2022-08-16,Fulano de Tal
709,1989-04-05,0.733699,2022-08-16,Fulano de Tal
710,1989-04-06,0.709836,2022-08-16,Fulano de Tal
711,1989-04-07,0.684082,2022-08-16,Fulano de Tal
712,1989-04-10,0.66589,2022-08-16,Fulano de Tal
713,1989-04-11,0.644493,2022-08-16,Fulano de Tal
714,1989-04-12,0.621644,2022-08-16,Fulano de Tal
715,1989-04-13,0.592055,2022-08-16,Fulano de Tal
716,1989-04-14,0.550356,2022-08-16,Fulano de Tal
717,1989-04-18,0.510137,2022-08-16,Fulano de Tal
718,1989-04-19,0.464137,2022-08-16,Fulano de Tal
719,1989-04-20,0.46863,2022-08-16,Fulano de Tal
720,1989-04-21,0.469178,2022-08-16,Fulano de Tal
721,1989-04-24,0.467616,2022-08-16,Fulano de Tal
722,1989-04-25,0.462438,2022-08-16,Fulano de Tal
723,1989-04-26,0.462438,2022-08-16,Fulano de Tal
724,1989-04-27,0.462603,2022-08-16,Fulano de Tal
725,1989-04-28,0.462603,2022-08-16,Fulano de Tal
726,1989-05-02,0.461342,2022-08-16,Fulano de Tal
727,1989-05-03,0.461726,2022-08-16,Fulano de Tal
728,1989-05-04,0.469973,2022-08-16,Fulano de Tal
729,1989-05-05,0.488,2022-08-16,Fulano de Tal
730,1989-05-08,0.502822,2022-08-16,Fulano de Tal
731,1989-05-09,0.502356,2022-08-16,Fulano de Tal
732,1989-05-10,0.501644,2022-08-16,Fulano de Tal
733,1989-05-11,0.506219,2022-08-16,Fulano de Tal
734,1989-05-12,0.510904,2022-08-16,Fulano de Tal
735,1989-05-15,0.513452,2022-08-16,Fulano de Tal
736,1989-05-16,0.516466,2022-08-16,Fulano de Tal
737,1989-05-17,0.510301,2022-08-16,Fulano de Tal
738,1989-05-18,0.506301,2022-08-16,Fulano de Tal
739,1989-05-19,0.500849,2022-08-16,Fulano de Tal
740,1989-05-22,0.488986,2022-08-16,Fulano de Tal
741,1989-05-23,0.490247,2022-08-16,Fulano de Tal
742,1989-05-24,0.491863,2022-08-16,Fulano de Tal
743,1989-05-26,0.558384,2022-08-16,Fulano de Tal
744,1989-05-29,0.566384,2022-08-16,Fulano de Tal
745,1989-05-30,0.629096,2022-08-16,Fulano de Tal
746,1989-05-31,0.671562,2022-08-16,Fulano de Tal
747,1989-06-01,0.698384,2022-08-16,Fulano de Tal
748,1989-06-02,0.730356,2022-08-16,Fulano de Tal
749,1989-06-05,0.731781,2022-08-16,Fulano de Tal
750,1989-06-06,0.758219,2022-08-16,Fulano de Tal
751,1989-06-07,0.787315,2022-08-16,Fulano de Tal
752,1989-06-08,0.831808,2022-08-16,Fulano de Tal
753,1989-06-09,0.861041,2022-08-16,Fulano de Tal
754,1989-06-12,0.883726,2022-08-16,Fulano de Tal
755,1989-06-13,0.928658,2022-08-16,Fulano de Tal
756,1989-06-14,1.068274,2022-08-16,Fulano de Tal
757,1989-06-15,1.209452,2022-08-16,Fulano de Tal
758,1989-06-16,1.214274,2022-08-16,Fulano de Tal
759,1989-06-19,1.216247,2022-08-16,Fulano de Tal
760,1989-06-20,1.219945,2022-08-16,Fulano de Tal
761,1989-06-21,1.224548,2022-08-16,Fulano de Tal
762,1989-06-22,1.230192,2022-08-16,Fulano de Tal
763,1989-06-23,1.331342,2022-08-16,Fulano de Tal
764,1989-06-26,1.483014,2022-08-16,Fulano de Tal
765,1989-06-27,1.481808,2022-08-16,Fulano de Tal
766,1989-06-28,1.478521,2022-08-16,Fulano de Tal
767,1989-06-29,1.442712,2022-08-16,Fulano de Tal
768,1989-06-30,1.457973,2022-08-16,Fulano de Tal
769,1989-07-03,1.391836,2022-08-16,Fulano de Tal
770,1989-07-04,1.331918,2022-08-16,Fulano de Tal
771,1989-07-05,1.350904,2022-08-16,Fulano de Tal
772,1989-07-06,1.362219,2022-08-16,Fulano de Tal
773,1989-07-07,1.358658,2022-08-16,Fulano de Tal
774,1989-07-10,1.371918,2022-08-16,Fulano de Tal
775,1989-07-11,1.365562,2022-08-16,Fulano de Tal
776,1989-07-12,1.370247,2022-08-16,Fulano de Tal
777,1989-07-13,1.388082,2022-08-16,Fulano de Tal
778,1989-07-14,1.382904,2022-08-16,Fulano de Tal
779,1989-07-17,1.431342,2022-08-16,Fulano de Tal
780,1989-07-18,1.407178,2022-08-16,Fulano de Tal
781,1989-07-19,1.39463,2022-08-16,Fulano de Tal
782,1989-07-20,1.375918,2022-08-16,Fulano de Tal
783,1989-07-21,1.379342,2022-08-16,Fulano de Tal
784,1989-07-24,1.375123,2022-08-16,Fulano de Tal
785,1989-07-25,1.379781,2022-08-16,Fulano de Tal
786,1989-07-26,1.374904,2022-08-16,Fulano de Tal
787,1989-07-27,1.356384,2022-08-16,Fulano de Tal
788,1989-07-28,1.34674,2022-08-16,Fulano de Tal
789,1989-07-31,1.331151,2022-08-16,Fulano de Tal
790,1989-08-01,1.330247,2022-08-16,Fulano de Tal
791,1989-08-02,1.320849,2022-08-16,Fulano de Tal
792,1989-08-03,1.311342,2022-08-16,Fulano de Tal
793,1989-08-04,1.312822,2022-08-16,Fulano de Tal
794,1989-08-07,1.314247,2022-08-16,Fulano de Tal
795,1989-08-08,1.314027,2022-08-16,Fulano de Tal
796,1989-08-09,1.315041,2022-08-16,Fulano de Tal
797,1989-08-10,1.322493,2022-08-16,Fulano de Tal
798,1989-08-11,1.325205,2022-08-16,Fulano de Tal
799,1989-08-14,1.323041,2022-08-16,Fulano de Tal
800,1989-08-15,1.321068,2022-08-16,Fulano de Tal
801,1989-08-16,1.315973,2022-08-16,Fulano de Tal
802,1989-08-17,1.308658,2022-08-16,Fulano de Tal
803,1989-08-18,1.308219,2022-08-16,Fulano de Tal
804,1989-08-21,1.314438,2022-08-16,Fulano de Tal
805,1989-08-22,1.31189,2022-08-16,Fulano de Tal
806,1989-08-23,1.307178,2022-08-16,Fulano de Tal
807,1989-08-24,1.313425,2022-08-16,Fulano de Tal
808,1989-08-25,1.324932,2022-08-16,Fulano de Tal
809,1989-08-28,1.328384,2022-08-16,Fulano de Tal
810,1989-08-29,1.35211,2022-08-16,Fulano de Tal
811,1989-08-30,1.406904,2022-08-16,Fulano de Tal
812,1989-08-31,1.471589,2022-08-16,Fulano de Tal
813,1989-09-01,1.565068,2022-08-16,Fulano de Tal
814,1989-09-04,1.562603,2022-08-16,Fulano de Tal
815,1989-09-05,1.568548,2022-08-16,Fulano de Tal
816,1989-09-06,1.563616,2022-08-16,Fulano de Tal
817,1989-09-08,1.565288,2022-08-16,Fulano de Tal
818,1989-09-11,1.56611,2022-08-16,Fulano de Tal
819,1989-09-12,1.563151,2022-08-16,Fulano de Tal
820,1989-09-13,1.563205,2022-08-16,Fulano de Tal
821,1989-09-14,1.575397,2022-08-16,Fulano de Tal
822,1989-09-15,1.588384,2022-08-16,Fulano de Tal
823,1989-09-18,1.589479,2022-08-16,Fulano de Tal
824,1989-09-19,1.588438,2022-08-16,Fulano de Tal
825,1989-09-20,1.591945,2022-08-16,Fulano de Tal
826,1989-09-21,1.596932,2022-08-16,Fulano de Tal
827,1989-09-22,1.751808,2022-08-16,Fulano de Tal
828,1989-09-25,1.798986,2022-08-16,Fulano de Tal
829,1989-09-26,1.812877,2022-08-16,Fulano de Tal
830,1989-09-27,1.824575,2022-08-16,Fulano de Tal
831,1989-09-28,1.833507,2022-08-16,Fulano de Tal
832,1989-09-29,1.827452,2022-08-16,Fulano de Tal
833,1989-10-02,1.848,2022-08-16,Fulano de Tal
834,1989-10-03,1.837918,2022-08-16,Fulano de Tal
835,1989-10-04,1.843397,2022-08-16,Fulano de Tal
836,1989-10-05,1.847534,2022-08-16,Fulano de Tal
837,1989-10-06,1.869041,2022-08-16,Fulano de Tal
838,1989-10-10,1.855562,2022-08-16,Fulano de Tal
839,1989-10-11,1.841644,2022-08-16,Fulano de Tal
840,1989-10-12,1.877452,2022-08-16,Fulano de Tal
841,1989-10-13,1.883288,2022-08-16,Fulano de Tal
842,1989-10-16,1.878658,2022-08-16,Fulano de Tal
843,1989-10-17,1.876082,2022-08-16,Fulano de Tal
844,1989-10-18,1.869808,2022-08-16,Fulano de Tal
845,1989-10-19,1.873507,2022-08-16,Fulano de Tal
846,1989-10-20,1.874219,2022-08-16,Fulano de Tal
847,1989-10-23,1.869178,2022-08-16,Fulano de Tal
848,1989-10-24,1.87074,2022-08-16,Fulano de Tal
849,1989-10-25,1.870767,2022-08-16,Fulano de Tal
850,1989-10-26,1.870137,2022-08-16,Fulano de Tal
851,1989-10-27,1.874685,2022-08-16,Fulano de Tal
852,1989-10-30,1.953014,2022-08-16,Fulano de Tal
853,1989-10-31,1.979507,2022-08-16,Fulano de Tal
854,1989-11-01,2.014575,2022-08-16,Fulano de Tal
855,1989-11-03,2.005918,2022-08-16,Fulano de Tal
856,1989-11-06,2.000904,2022-08-16,Fulano de Tal
857,1989-11-07,1.991753,2022-08-16,Fulano de Tal
858,1989-11-08,1.989699,2022-08-16,Fulano de Tal
859,1989-11-09,1.986877,2022-08-16,Fulano de Tal
860,1989-11-10,1.982466,2022-08-16,Fulano de Tal
861,1989-11-13,1.981425,2022-08-16,Fulano de Tal
862,1989-11-14,1.979562,2022-08-16,Fulano de Tal
863,1989-11-16,1.975863,2022-08-16,Fulano de Tal
864,1989-11-17,1.976849,2022-08-16,Fulano de Tal
865,1989-11-20,1.976959,2022-08-16,Fulano de Tal
866,1989-11-21,1.971562,2022-08-16,Fulano de Tal
867,1989-11-22,1.973096,2022-08-16,Fulano de Tal
868,1989-11-23,1.971781,2022-08-16,Fulano de Tal
869,1989-11-24,1.980329,2022-08-16,Fulano de Tal
870,1989-11-27,1.994849,2022-08-16,Fulano de Tal
871,1989-11-28,2.003123,2022-08-16,Fulano de Tal
872,1989-11-29,2.01474,2022-08-16,Fulano de Tal
873,1989-11-30,2.098849,2022-08-16,Fulano de Tal
874,1989-12-01,2.19989,2022-08-16,Fulano de Tal
875,1989-12-04,2.223589,2022-08-16,Fulano de Tal
876,1989-12-05,2.219315,2022-08-16,Fulano de Tal
877,1989-12-06,2.20926,2022-08-16,Fulano de Tal
878,1989-12-07,2.259096,2022-08-16,Fulano de Tal
879,1989-12-08,2.303671,2022-08-16,Fulano de Tal
880,1989-12-11,2.396329,2022-08-16,Fulano de Tal
881,1989-12-12,2.458767,2022-08-16,Fulano de Tal
882,1989-12-13,2.471178,2022-08-16,Fulano de Tal
883,1989-12-14,2.50663,2022-08-16,Fulano de Tal
884,1989-12-15,2.523151,2022-08-16,Fulano de Tal
885,1989-12-18,2.52074,2022-08-16,Fulano de Tal
886,1989-12-19,2.51211,2022-08-16,Fulano de Tal
887,1989-12-20,2.58789,2022-08-16,Fulano de Tal
888,1989-12-21,2.765836,2022-08-16,Fulano de Tal
889,1989-12-22,2.818986,2022-08-16,Fulano de Tal
890,1989-12-26,2.837644,2022-08-16,Fulano de Tal
891,1989-12-27,2.820767,2022-08-16,Fulano de Tal
892,1989-12-28,2.793452,2022-08-16,Fulano de Tal
893,1989-12-29,2.793452,2022-08-16,Fulano de Tal
894,1990-01-02,2.679178,2022-08-16,Fulano de Tal
895,1990-01-03,2.677644,2022-08-16,Fulano de Tal
896,1990-01-04,2.27263,2022-08-16,Fulano de Tal
897,1990-01-05,2.275452,2022-08-16,Fulano de Tal
898,1990-01-08,2.276932,2022-08-16,Fulano de Tal
899,1990-01-09,2.275644,2022-08-16,Fulano de Tal
900,1990-01-10,2.270137,2022-08-16,Fulano de Tal
901,1990-01-11,2.276959,2022-08-16,Fulano de Tal
902,1990-01-12,2.29726,2022-08-16,Fulano de Tal
903,1990-01-15,2.330329,2022-08-16,Fulano de Tal
904,1990-01-16,2.136493,2022-08-16,Fulano de Tal
905,1990-01-17,2.136137,2022-08-16,Fulano de Tal
906,1990-01-18,2.141589,2022-08-16,Fulano de Tal
907,1990-01-19,2.163014,2022-08-16,Fulano de Tal
908,1990-01-22,2.274,2022-08-16,Fulano de Tal
909,1990-01-23,2.328333,2022-08-16,Fulano de Tal
910,1990-01-24,2.396667,2022-08-16,Fulano de Tal
911,1990-01-25,2.468333,2022-08-16,Fulano de Tal
912,1990-01-26,2.535667,2022-08-16,Fulano de Tal
913,1990-01-29,2.602333,2022-08-16,Fulano de Tal
914,1990-01-30,2.671667,2022-08-16,Fulano de Tal
915,1990-01-31,2.767667,2022-08-16,Fulano de Tal
916,1990-02-01,2.921333,2022-08-16,Fulano de Tal
917,1990-02-02,3.018,2022-08-16,Fulano de Tal
918,1990-02-05,3.132,2022-08-16,Fulano de Tal
919,1990-02-06,3.269,2022-08-16,Fulano de Tal
920,1990-02-07,3.334333,2022-08-16,Fulano de Tal
921,1990-02-08,3.352667,2022-08-16,Fulano de Tal
922,1990-02-09,3.374333,2022-08-16,Fulano de Tal
923,1990-02-12,3.390667,2022-08-16,Fulano de Tal
